id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q19614488,Head of the Lugansk People's Republic,Q16746854,Q16746854,,,2014,,,,Head of the Luhansk People's Republic
Q19916018,Chairman of the Council of Ministers of the Luhansk People's Republic,Q16746854,,,,2014-05-18,,,,
Q110994624,First Vice Prime Minister,Q16746854,Q16746854,,,,,,,
Q110994628,Minister of Defence,Q16746854,Q16746854,,,,,,,
Q110994655,Minister of Foreign Affairs of the Luhansk People's Republic,Q16746854,Q16746854,,,,,,,
Q110994645,Minister of Internal Affairs,Q16746854,Q16746854,,,,,,,
Q110994605,Minister of State Security,Q16746854,Q16746854,,,,,,,
