position,title
Q19614488,Head of the Republic
Q19916018,Chairman of the Council of Ministers
Q110994624,First Vice Prime Minister
Q110994628,Minister of Defence
Q110994655,Minister of Foreign Affairs
Q110994645,Minister of Internal Affairs
Q110994605,Minister of State Security
